source_post_id,source_post_url,source_user,target_user,edge_type,repost_time,repost_text,crawl_time
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,,unknown,,公开 张碧晨Studio 张碧晨超话 25-7-25 02:16 发布于 北京 关注 张碧晨超话 近日，网络上关于歌曲《年轮》的相关言论引发了不必要的争议与误解。为正视听，也为维护张碧晨女士作为该作品唯一原唱的合法权益，我们郑重说明如下： ​​​ 长图 2.2万 6.3万 63.8万 分享这条博文,2026-05-29 17:32:10
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,张碧晨Studio,direct_repost,,张碧晨Studio :一场源于某博主的舆论争议，意外将一首陪伴听众十年的好作品推向风口浪尖，我们倍感遗憾。感谢十年前与《年轮》的相遇，也感谢过去十年《年轮》带来的共鸣、泪水与力量，值此《年轮》发行十周年之际，好好和这首作品告个别。 25-7-25 02:19 来自北京 2.1万 小狗汁汪汪 :这首也告别一下呢宝子 查看图片 25-7-25 03:20 来自安徽 2.7万 吸光地球氧气_ :之前不回应，授权收回破如防，真够🍵的 25-7-25 03:04 来自甘肃 2.6万 共6532条回复,2026-05-29 17:32:10
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,獭是腮泷斯,direct_repost,,獭是腮泷斯 :下一秒汪苏泷写的你火了 年轮汪苏泷的你火了 梦幻诛仙汪苏泷的你火了 偏偏你最火的几次都是汪苏泷的歌没有这么不要face的姐姐 撕破脸了可以 版权费交一下行不行 别占尽便宜吃尽红利又反咬一口 25-7-25 02:39 来自河南 6.2万 -泷丽dance_ :大姐版权费补完再跑路哈 演唱会好心没要的也还一下 撕破脸咱就体面点 别得了便宜还卖乖 25-7-25 03:24 来自天津 6663 Fkkds:之前老姐姐不还在演唱会说什么泷泷没收她版权费吗 你就这样低情商加爱背刺 25-7-25 02:56 来自广东 4206 共1208条回复,2026-05-29 17:32:10
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,但西多士不足W_,direct_repost,,但西多士不足W_ :职场中小心这种人 25-7-25 02:39 来自广东 4.3万 海南张曼玉yy:真的🉐️小心，私生饭，未婚生孩，笑死我了。还好意思刚起来了。 25-7-25 07:41 来自海南 1150 想给你一瓶橘子汽水X_X:职场中小心这种人 25-7-25 03:18 来自上海 80 共157条回复,2026-05-29 17:32:10
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,生虾滑,direct_repost,,生虾滑 :小泷包们从来没否认过zbc不是原唱啊。。一直强调的双原唱 哥哥的对接号也强调的双原唱啊。。。哥哥对zbc够好了吧我记得有一次都没收版权费来着 你们怎么这样搞被刺呢没有汪苏泷哪来的年轮？？年轮回家 25-7-25 03:00 来自山东 3.8万 靓仔仪V:她自己也是受益者，那个网红说的东西对她会有影响吗，泷泷那边也承认双原唱，都没收钱，这样背刺操作真的搞不懂。 25-7-25 07:35 来自广东 4269 张静92353:我不是他俩粉丝，但是作为路人实在看不下去，龙龙和龙龙粉丝真的是太好了 25-7-25 04:50 来自山西 1865 共507条回复,2026-05-29 17:32:13
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,一颗解药_洗白版,direct_repost,,一颗解药_洗白版 :如果这个网站为标准的话 那么《梦幻诛仙的》唯一原唱就是汪苏泷了@张碧晨Studio ？ 还是你们打算双标？ 25-7-25 02:34 来自湖南 2.5万 Ha1cyon·:哈哈哈哈哈哈哈完蛋咯 举证完发现自己仅有12首原唱 25-7-25 02:52 来自广西 3812 腮腮太可爱了:她们靠的这个软件，那梦幻诛仙唯一原唱汪苏泷，哈哈回家 25-7-25 02:42 来自湖北 1968 共326条回复,2026-05-29 17:32:13
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,小汪软fufu的,direct_repost,,小汪软fufu的 :我真纳闷我哥那么体面的人怎么有这种朋友呢？ 25-7-25 02:56 来自安徽 2.4万 小汪软fufu的 :没有人会比版权方更清楚事情的真相，张碧晨方仅凭一个“自愿登记”“不对真实性负法律责任”的网站就想开除掉汪苏泷的原唱身份也是很可笑了。汪苏泷为人真诚善良，给张歌手写出了多首代表作、且多次免去张碧晨方的演出版权费，对朋友已做到仁至义尽，今天此种局面真是叫人心寒。 25-7-25 04:25 来自安徽 885 娜是小王子:哥这么体面的人，不给他惹急了他会直接收回演唱权吗 25-7-25 03:40 来自天津 636 共460条回复,2026-05-29 17:32:13
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,7iiecho,direct_repost,,7iiecho :唯一原唱！！！！没有双原唱！！！！妈呀你好硬气 ！！！！！ 25-7-25 02:18 来自云南 1.9万 梨子小花茶:因为网红一句挑拨闹成这样体面吗？ 25-7-25 11:19 来自江苏 9546 是静静啊_w:说句气人的话：旺仔某乔 算个什么 引得两位正儿八经的歌手不安生 25-7-25 12:02 来自浙江 2995 共2553条回复,2026-05-29 17:32:13
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,蛰690,direct_repost,,蛰690:别告别啊，给你双原唱你不要，还牛哄哄说自己是唯一原唱了，拿起法律武器告他！！！这篇文谁发表的？张碧晨身边的反骨仔吗？缺心眼，整的跟韩国人一样 25-7-25 07:22 来自辽宁 2万 Verna的曲奇饼干:她本来就是个偷内裤的 25-7-25 08:53 来自江西 2219 啊张瑞瑞啊:我一路人看到这都笑死了 你倒是自己写歌啊 真是职场里小心这种人 25-7-25 09:27 来自内蒙古 749 共308条回复,2026-05-29 17:32:13
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,小獭爱吃鸡翅,direct_repost,,小獭爱吃鸡翅 :我看你他吗是疯了 下一秒和梦幻诛仙也别唱了 25-7-25 02:48 来自四川 1.5万 凉蟾缘悭:全收回算了我讨厌欺负原创的 25-7-25 08:58 来自浙江 773 一口素菜包:我在张碧晨唯三喜欢她唱的歌里，全是汪苏泷写的。。。。 25-7-25 10:20 来自重庆 336 共97条回复,2026-05-29 17:32:13
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,吃烤肠的泡泡-ov-,direct_repost,,吃烤肠的泡泡-ov- :就是这个画红线的地方看见了吗？ 25-7-25 03:17 来自四川 1.2万 咕噜咕噜哈尼尼:她们好像疯了 25-7-25 06:18 来自辽宁 610 Nicelying :好无知的团队，真丢人 25-7-25 09:30 来自河南 485 共179条回复,2026-05-29 17:32:13
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,当幸福降临时_l,direct_repost,,当幸福降临时_l:在我看来男方粉丝从事情发生到现在为了维护双方利益一直强调双原唱 而女方只考虑自己有些还试图把舆论引到男方身上 我想如果是路人刷到这件事也会觉得女方做的有些不太体面了 25-7-25 03:03 来自河南 1.2万 当幸福降临时_l:先声明我都很喜欢双方的歌但我最不理解女方为什么要把舆论推给男方以及上升人身攻击（暂时只看到女方大粉）男方无论是官方还是粉丝都已经做到很体面了女方为什么要。。（就事论事我不偏任何一方） 25-7-25 03:28 来自河南 1313 年年不想吃:从那个博主和汪苏泷的热搜，我看到评论下面的粉丝一直说的是双原唱，然后莫名其妙就吵起来了，人家男方的粉丝也没有承认她不是原唱啊，非得争一个唯一的原唱，这下好了，这首歌都不能唱了 25-7-25 03:50 来自江西 975 共369条回复,2026-05-29 17:32:16
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,獭是腮泷斯,direct_repost,,獭是腮泷斯 :请解释一下呢 25-7-25 02:40 来自河南 9183 天才美牙 :自己写不出来歌，以后小心一首歌都没得唱 25-7-25 09:00 来自广西 226 都别来烦我啊啊:这会儿她们又没一个粉丝敢说话了 25-7-25 03:05 来自山东 82 共95条回复,2026-05-29 17:32:16
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,比奇堡没有小狗,direct_repost,,比奇堡没有小狗 :wok！！丝丢丢你支棱起来了！！！！ 25-7-25 02:17 来自河南 3569 比奇堡没有小狗 :来我评论区的来一个拉黑一个哦 25-7-25 13:24 来自河南 10 共82条回复,2026-05-29 17:32:16
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,-Harbeth,direct_repost,,-Harbeth:原唱又能怎么样 还不是唱不了了 25-7-25 02:28 来自河南 8289 O冰淇淋化了o:忘本的东西 25-7-25 03:13 来自浙江 1463 靓仔仪V:现在泷泷不授权她唱不了了，之前因为朋友关系没收钱。真的骚操作。 25-7-25 07:36 来自广东 1281 共210条回复,2026-05-29 17:32:16
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,捌_月柒,direct_repost,,捌_月柒 :唯一？你可真敢说 25-7-25 10:17 来自河南 8305 我是汪素龙:搞不懂旺仔小乔脑子有病就算了，怎么这么多人跟他一样脑子都有病？ 25-7-25 11:58 来自河北 121 财神爷的在逃公主princess:这个作为路人的我知道，按照张工作室的资料里写的：汪苏泷是创作者之一（明明词曲都是汪苏泷，轻飘飘地一句创作者之一带过，不知道的以为还有词曲二作呐） 25-7-25 11:26 来自四川 16 共92条回复,2026-05-29 17:32:16
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,蘇滢萱萱萱,direct_repost,,蘇滢萱萱萱 :@SilenceRadio0917 @汪苏泷Studio @李思睿_Music @徐丹寜0131 既然这样都别睡了出来告 25-7-25 02:36 来自吉林 6254 蘇滢萱萱萱 等人 共79条回复,2026-05-29 17:32:16
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,楊培安RogerYang,direct_repost,,楊培安RogerYang :因為一個無關的人…#张碧晨告别年轮#2021年…不是還在節目裡同台合唱過嗎❓新浪娱乐的微博视频 弄成這樣…#汪苏泷方决定收回年轮授权#個人真的深感惋惜…😮‍💨 25-7-25 14:52 来自中国台湾 113 行走的泷酱艺术 :明明是同一时期发行的，都收录在剧里插曲，十年了怎么会不知道双原唱，合约到期了坚持说是唯一的原唱，这操作无语了 25-7-25 15:08 来自河南 21 尐尐爱听歌:感觉张碧晨这工作室疯了，硬要把双原唱之一开除原唱籍。 看了当年剧的宣发，也是圈了双原唱的。 像就让这大雨全都落下，下一秒，也很火，汪苏泷也翻唱了，但他也没说自己是原唱啊。。 25-7-25 19:18 来自广东 23 共7条回复,2026-05-29 17:32:16
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,光芒万张-z,direct_repost,,光芒万张-z:你唯一个啥？ 25-7-25 08:43 来自吉林 5675 iG我恨你:张大姐有本事自己写歌哈第一次见租户和房东抢房子的 25-7-25 09:57 来自安徽 1077 流浪动物不爱别伤害:那谁拉黑我了，还是要说：音乐平台都有标注双原唱，分男女版原唱。不分前后时间，非要分也是汪在前懂吗？人家是原唱➕原唱，挣不了一点唯一。只能说张版先发行火些，和唯一原唱没关系。你喜欢她人和歌偏袒对事情的分辨。单凡张工作室发声说女生版原唱唯一还合理些，挣原则性唯一就是错误。 25-7-25 11:45 来自上海 171 共191条回复,2026-05-29 17:32:19
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,阵雨天__,direct_repost,,阵雨天__ :梦游吗 有意思 25-7-25 02:49 来自北京 4754 漾漾天天开心 :疑似不能唱《年轮》导致的失心疯 25-7-25 08:25 来自山东 21 在咕嘟屋看海:太奶说的梦话都没他们这么癫啊吃了红利还骂起厨子了 25-7-25 03:56 来自浙江 19 共37条回复,2026-05-29 17:32:19
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,吃烤肠的泡泡-ov-,direct_repost,,吃烤肠的泡泡-ov- :请问呢？？？来说说 25-7-25 02:41 来自四川 3696 酥泷不是吃素的 :那好吧只好恭喜汪苏泷梦幻诛仙唯一原唱同时恭喜张女士失去年轮演唱权 25-7-25 02:59 来自江苏 57 只是一杯水果茶 :我不行了 你们要这样那我们也只能说梦幻诛仙唯一原唱是汪苏泷了吗？ 25-7-25 02:49 来自中国台湾 22 共78条回复,2026-05-29 17:32:19
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,熙晨玥沂,direct_repost,,熙晨玥沂 :室室 我将坚决拥护你 25-7-25 02:16 来自陕西 1070 壹拾柒的Cc:这纱碧到底在拥护什么啊，我有时候上网真的挺无助的🙉 25-7-25 08:52 来自浙江 3349 爱吃土豆嵩嵩:拥护密码呢 你家姐姐再也唱不了年轮了懂否 25-7-25 08:07 来自重庆 2106 共408条回复,2026-05-29 17:32:19
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,邪恶的小小薯条,direct_repost,,"邪恶的小小薯条:双原唱说出来很难嘛 25-7-25 07:37 来自辽宁 3769 阿王今天开心了吗 :双原唱ZBC方承认很难吗? 论谁唱的早, 那汪苏泷还一边写一边唱呢 不看合同 看首唱时间? 新闻里有双胞胎分娩时间相差快一天的, 后出来的,就不算双胞胎吗 25-7-25 09:58 来自江苏 425 小猴种小树:粉丝认了工作室不认 25-7-25 08:53 来自安徽 55 共167条回复",2026-05-29 17:32:19
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,小岚种小树_小碧歌手版,direct_repost,,小岚种小树_小碧歌手版 :老公我爱你 张碧晨我爱你 25-7-25 02:17 来自河北 837 小岚种小树_小碧歌手版 :老公我还是有点委屈 25-7-25 02:17 来自河北 2 要好好开心11 :汪的早 查看图片 25-7-25 23:30 来自山东 19 共99条回复,2026-05-29 17:32:19
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,让我再睡一分钟啊,direct_repost,,让我再睡一分钟啊 :劳工啊啊啊啊啊啊啊告黑！维权！终于等到 25-7-25 02:16 来自广东 777 养妖怪:拿什么告，有版权吗 25-7-25 07:47 来自江苏 1843 海苔拌饭uou:有版权吗？你告 25-7-25 07:12 来自广西 1337 共324条回复,2026-05-29 17:32:19
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,溧溧风,direct_repost,,溧溧风:唯一原唱＝原来能唱 25-7-25 11:11 来自河南 3433 不学习就揍你:这图还真是好用啊 25-7-25 18:22 来自安徽 26 SEEK-小桃:还得是我幂姐 25-7-25 16:48 来自河北 17 共38条回复,2026-05-29 17:32:22
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,允许发自拍卖萌,direct_repost,,允许发自拍卖萌 :汪苏泷一直强调的是双原唱双原唱，这首歌原作也是汪苏泷，奈何你们蹬鼻子上脸，没有汪苏泷原作哪来年轮这首歌还有这个划红线的地方解释一下 25-7-25 11:22 来自河南 3143 -麦兜不卖兜:自己发声明锤自己 哈哈哈哈哈 25-7-25 12:12 来自吉林 16 共56条回复,2026-05-29 17:32:22
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,董懂动栋,direct_repost,,董懂动栋:你是原唱 他是谁 25-7-25 10:07 来自福建 3097 玊尔烊咩咩 :原告 25-7-25 13:02 来自广东 311 共97条回复,2026-05-29 17:32:22
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,小猫et小树,direct_repost,,小猫et小树 :劳工你来给我们撑腰了告黑！给我狠狠告！ 25-7-25 02:17 来自辽宁 678 是小王子的B612星球:谁告谁？？倒反天罡了 25-7-25 07:21 来自四川 878 粥和酒勾兑的侠:以后你家的演唱会听不了年轮了呢～ 25-7-25 08:07 来自河北 495 共371条回复,2026-05-29 17:32:22
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,听雪怎么唱呀_,direct_repost,,听雪怎么唱呀_ :老工 25-7-25 02:16 来自辽宁 559,2026-05-29 17:32:22
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,小金要睡觉啦,direct_repost,,小金要睡觉啦:当年花千骨发微博，是没通知你们吗？ 25-7-25 12:09 来自内蒙古 3020 疯婆子扯面chyna :没艾特上嘛？死ss断网了吧 25-7-25 16:35 来自上海 20 阿罱罱罱:看不见双原唱吗 ，她怎么就说是她自己的了 25-7-25 21:31 来自湖南 19 共55条回复,2026-05-29 17:32:22
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,捡来的雪雪,direct_repost,,捡来的雪雪:吃水不忘挖井人 没人教过？没有wsl写 你上哪原唱 人不跟你一般见识给台阶 还不领情 25-7-25 13:11 来自河南 1259 晨路格:汪苏泷是版权，仅仅是版权，原唱是谁第一次发表！！张碧晨就是唯一原唱！！签合同的时候也没有注明是双原唱，因此，张碧晨就是唯一原唱！收回版权也是唯一原唱！ 25-7-25 14:33 来自江苏 2 安_泽川·:写歌是写歌，原唱是原唱，别能因为写个歌就把所有东西都给自己吧 25-7-25 14:31 来自天津 2 共30条回复,2026-05-29 17:32:22
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,比比滴巴布滴波,direct_repost,,比比滴巴布滴波:知道了，以后别唱了 25-7-25 10:20 来自湖南 2214 梁kw呐:哈哈哈，行，你是唯一原唱，那以后你这个原唱不用在唱了，哈哈哈好解气 25-7-25 11:41 来自安徽 76 喝点水吧1010:想要“唯一原唱”好了，现在唯一原唱真的出现了，只有他能唱了 25-7-25 12:16 来自广东 33 共28条回复,2026-05-29 17:32:22
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,随便泷,direct_repost,,随便泷 :难道是谈崩了不能唱了 撕破脸啧啧啧 25-7-25 02:46 来自广西 1905 佩玖_9:毕竟没几首火的 还是靠年轮火起来的 不能唱了 急了 25-7-25 07:22 来自广东 205 -泷丽dance_ :合情合理哈哈哈哈不然准备了两天的声明 还是一个带着免责条款的破网站找的 这么着急被刺 查看图片 25-7-25 04:52 来自天津 91 共73条回复,2026-05-29 17:32:25
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,漾漾天天开心,direct_repost,,漾漾天天开心 :唱啊 你怎么不唱了 25-7-25 08:45 来自山东 1940 汀奕首情歌:突然想起来他有个很火的片段 就是忘了容祖儿才是原唱一脸惊恐说错话的表情来着 他真是从来没在乎过自己是不是唯一原唱这种问题 结果反过来被背刺。。 25-7-25 10:41 来自辽宁 115 共105条回复,2026-05-29 17:32:25
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,二呆小二,direct_repost,,二呆小二 :合法权益必须要维护 25-7-25 02:19 来自四川 560 Xunxun你脸红什么:我去，真好意思啊，赶紧，职场避雷啊！！！ 25-7-25 09:18 来自山东 297 热热甜牛奶milk :啥权益？还合法呢？搞笑呢？ 25-7-25 09:28 来自江苏 201 共224条回复,2026-05-29 17:32:25
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,吃一口菠萝堡,direct_repost,,吃一口菠萝堡 :谢谢你们给了她底气，我们一起好好的守护歌手张碧晨！11周年快乐，我们都要开心！继续往前走吧 25-7-25 02:24 来自江西 379 苹果不是桃子u:生孩子的底气？ 25-7-25 10:33 来自贵州 409 m头脑和很高兴:放心吧你们背后空无一人 25-7-25 09:48 来自广东 338 共172条回复,2026-05-29 17:32:28
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,一颗解药_洗白版,direct_repost,,一颗解药_洗白版 :图片评论 25-7-25 02:28 来自湖南 1128 发财发财喵喵喵 :吃着奶长大了，然后不认娘了，还有这种操作 25-7-25 09:15 来自上海 草莓酱夹心徐福记:你们去看看，《花千骨》OST中阿兰的《千古》也有创作者版本（许嵩），人家怎么没争原唱？？原唱的定义是发行时间，不是版权归属，OK？？？ 25-7-25 09:23 来自广东 共28条回复,2026-05-29 17:32:28
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,Hejiebul,direct_repost,,Hejiebul :我们始终坚定维护汪的原创！并且十分感谢其创作的作品！别给我们扣帽子！最后我的渡红尘，以及今后我与自己流浪等还有漂流请上桌，还有更多一二三专的歌请上桌！@张碧晨Studio #qq音乐取消张碧晨年轮原唱# #张碧晨爱的史诗交响演唱会# 25-7-25 02:27 来自广东 571 共4条回复,2026-05-29 17:32:28
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,Ww瓦香鸡,direct_repost,,Ww瓦香鸡 :这咋说呀姐姐自愿登记上去的信息，怎么还把这句话截掉了呢？ 25-7-25 09:23 来自重庆 1368 善忘的过来人31568:哈哈哈哈哈哈哈哈，这也太搞笑了吧从哪儿找出来的网站，有点草台班子 25-7-25 10:02 来自河南 15 骷几KJ:笑死了 25-7-26 00:07 来自广东 5 共7条回复,2026-05-29 17:32:28
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,嗯嗯嗯好的就这样咯,direct_repost,,嗯嗯嗯好的就这样咯 :你们工作室指定是疯了承认汪苏泷也是原唱这么难吗是玩什么小孩子过家家吗，非要纠结这个伤和气我们泷脾气这么好，和谁也没有这样闹掰过啊 25-7-25 03:20 来自安徽 1280 心如止水9528:我对明星都无感，但是张的做法好白眼狼，没有汪苏泷就没有这首歌曲 25-7-25 07:33 来自浙江 28 瓜的搬运工:我这回是真路人了，我俩都不粉但歌都听，她们工作室究竟知不知道原创版权多重要再怎么也要给面子啊，而且汪苏泷路人缘不要太好啊，这么撕破脸好没情商啊 25-7-25 11:36 来自浙江 23 共46条回复,2026-05-29 17:32:28
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,你这个淘气的大孩子,direct_repost,,你这个淘气的大孩子:搞搞清楚，说好的就是男女版本，双原唱。哪有发行前后差那么几天的原唱，汪苏泷差你那首歌，麻烦尊重一下！人家写给容祖儿的怎么不说双原唱？本来好好的，整这死出 25-7-25 09:47 来自甘肃 1348 憋_打游戏:你不懂就闭嘴好吧，联名专辑的歌是泷泷写给10组女歌手的歌，收录在自己的专辑里面，他承诺这些歌不会发布自己的录音室版本（自己可以用来演出）。两码事别乱扯 25-7-25 10:33 来自陕西 11 月映-万川:哪有双原唱的概念，张碧晨版本先发行，就是原唱。真不知道汪苏泷争这个原唱干啥，反正版权收入都进创作者口袋了。不过我想起来有一次节目上有人当汪苏泷唱就让这大雨倾盆落下这首歌，汪苏泷脱口而出比原唱好听，这是把自己创作的歌都当成自己原唱了吗？这种思想真要不得，咋又要得名又要得利呢？ 25-7-25 13:08 来自广东 4 共29条回复,2026-05-29 17:32:28
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,o__________x,direct_repost,,o__________x:首唱≠原唱，张碧晨是首唱，但不是唯一原唱，举例，假设第一季的50公里桃花坞，孟姐先到的桃花坞，汪苏泷后到，那么孟姐现在可以说，她是第一个到桃花坞的老坞民，但不能说她是唯一的老坞民 25-7-25 11:28 来自浙江 1473 清风明月ie:那照你这样说 周杰伦的歌方文山唱一下 那方文山也是原唱了 25-7-25 12:33 来自山东 29 愿走出半生wsw归来仍是少年:太无语了。还能这么举例要么就像张碧晨方拿出证据出来，合同说明了当初是男女版本同步发行，不然张碧晨女士就是唯一原唱哈 25-7-25 17:20 来自浙江 6 共99条回复,2026-05-29 17:32:28
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,Miawyp,direct_repost,,Miawyp:吃相真难看 张碧晨除了唱啥都没有吧 词曲都是别人的 自己还成了唯一原唱 脸真大 25-7-26 09:35 来自山东 42,2026-05-29 17:32:32
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,Piuyay,direct_repost,,Piuyay:不占理 以后都不想听你的歌了。既然不占理又何必冒这种风险呢。赔了孩子又折兵。 25-7-26 14:04 来自美国 17,2026-05-29 17:32:32
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,yun一整天了-,direct_repost,,yun一整天了-:端起饭碗吃饭，放下筷子骂娘 25-7-25 09:13 来自河南 3,2026-05-29 17:32:32
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,有屁我不放_,direct_repost,,有屁我不放_ :@QQ音乐 道歉！ 25-7-25 02:25 来自重庆 295 有屁我不放_ :@QQ音乐 25-7-25 02:25 来自重庆 2 共32条回复,2026-05-29 17:32:32
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,只做薇吹,direct_repost,,只做薇吹:厌蠢症犯了，唯一原唱怎么说出口的 25-7-25 14:28 来自江苏 1176 小九lbh:＋1 真给我看笑了 25-7-25 17:46 来自河南 5 -魚卷ovo:回复@honest黄金毛:首唱跟原唱有个鸡毛关系 25-7-25 15:23 来自内蒙古 4 共18条回复,2026-05-29 17:32:32
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,-麻不辣鲸鱼,direct_repost,,-麻不辣鲸鱼 :这个怎么说？？？ 25-7-25 02:46 来自福建 707 都别来烦我啊啊:哈喽？原来姐姐出道11年就只有12首原唱啊 查看图片 25-7-25 03:11 来自山东 18 -麻不辣鲸鱼 :是因为没招了吗？ 查看图片 25-7-25 03:14 来自福建 12 共23条回复,2026-05-29 17:32:32
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,脆皮芋泥flyly福,direct_repost,,脆皮芋泥flyly福:“好好和这首作品告个别”，我提议用《道别》来道别一下 25-7-25 02:21 来自广东 532 随心所欲Silence:期待新作品了 25-7-25 08:46 来自河南 共5条回复,2026-05-29 17:32:32
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,拭去小眼泪,direct_repost,,拭去小眼泪 :农夫与蛇的故事又上演了 25-7-25 10:43 来自四川 867 小Vaket:看到很多说zbc把歌唱火的，不是，他们不去看看那年汪苏泷什么人气吗？那年的花千骨是什么人气？这首歌谁唱都能火。当时主题曲片尾曲邀请嵩哥和苏泷写歌难道不是冲着三巨头去的？ZBC的粉丝真的不要太离谱，先背刺的是他们，后面过来喊冤的又是他们，左脑攻击右脑 25-7-25 12:38 来自广东 16 小莎宝宝战无不胜:真为他不值 25-7-25 11:35 来自河南 4 共12条回复,2026-05-29 17:32:32
5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,张碧晨Studio,这个桃夭记性太差了,direct_repost,,这个桃夭记性太差了 :怎么说 25-7-25 03:17 来自山东 609 敏感小狗希希-:人家就看人家想看的 其他的都按不识字处理了 我已经很久没看见这么纯正的🍵了 看了眼界了 25-7-25 08:36 来自辽宁 2 沉默的胖豆丁:那我也发个声明 写原唱是我再备注上不具法律责任 25-7-25 13:30 来自河北 共8条回复,2026-05-29 17:32:32
