platform,source_post_id,source_post_url,post_title,post_author,post_time,post_content_summary,post_like_count,post_collect_count,comment_user,comment_time,comment_text,crawl_time
豆瓣,332007512,https://www.douban.com/group/topic/332007512/,关于汪苏泷张碧晨年轮原唱之争时间线,momo,2025-07-25 12:12:03,超长时间线：2015-2025年两人互动及争议全过程,,,小蛮,2025-07-25 12:42:00 湖北,整理时间线的人也太厉害了吧。。,2026-05-29 15:46:48
豆瓣,332007512,https://www.douban.com/group/topic/332007512/,关于汪苏泷张碧晨年轮原唱之争时间线,momo,2025-07-25 12:12:03,超长时间线：2015-2025年两人互动及争议全过程,,,张凌赫,2025-07-25 12:42:24 广东,那也是zbc原唱 要不然为什么不自己唱 是不想吗 很多人都写歌给别人 原唱唱🔥了之后又出来说自己是原唱的 第一次见哦 其他人写歌可没有这样哦,2026-05-29 15:46:48
豆瓣,332007512,https://www.douban.com/group/topic/332007512/,关于汪苏泷张碧晨年轮原唱之争时间线,momo,2025-07-25 12:12:03,超长时间线：2015-2025年两人互动及争议全过程,,,独孤剑,2025-07-25 12:42:28 安徽,dd好全，本来合作共赢的事，男方先下场现在搞得很难看,2026-05-29 15:46:48
豆瓣,332007512,https://www.douban.com/group/topic/332007512/,关于汪苏泷张碧晨年轮原唱之争时间线,momo,2025-07-25 12:12:03,超长时间线：2015-2025年两人互动及争议全过程,,,帮你取件,2025-07-25 12:42:57 天津,平台现在为啥不认唯一原创了？zbc能告平台违反著作权法吗？,2026-05-29 15:46:48
豆瓣,332007512,https://www.douban.com/group/topic/332007512/,关于汪苏泷张碧晨年轮原唱之争时间线,momo,2025-07-25 12:12:03,超长时间线：2015-2025年两人互动及争议全过程,,,😆,2025-07-25 12:43:13 黑龙江,不管原唱是谁汪苏泷唱得都很难听,2026-05-29 15:46:48
豆瓣,332007512,https://www.douban.com/group/topic/332007512/,关于汪苏泷张碧晨年轮原唱之争时间线,momo,2025-07-25 12:12:03,超长时间线：2015-2025年两人互动及争议全过程,,,也不是不行,2025-07-25 12:43:44 北京,可是我觉得汪唱自己的歌叫翻唱也不合适吧，既然能收回来，就表明现在法律保护他的权利吧,2026-05-29 15:46:48
豆瓣,332007512,https://www.douban.com/group/topic/332007512/,关于汪苏泷张碧晨年轮原唱之争时间线,momo,2025-07-25 12:12:03,超长时间线：2015-2025年两人互动及争议全过程,,,momo,2025-07-25 12:43:46 辽宁,支持张碧晨去告Q音和花千骨,2026-05-29 15:46:48
豆瓣,332007512,https://www.douban.com/group/topic/332007512/,关于汪苏泷张碧晨年轮原唱之争时间线,momo,2025-07-25 12:12:03,超长时间线：2015-2025年两人互动及争议全过程,,,前田萝卜,2025-07-25 12:45:42 江西,看出来某些人真的很小心眼了,2026-05-29 15:46:48
豆瓣,332007512,https://www.douban.com/group/topic/332007512/,关于汪苏泷张碧晨年轮原唱之争时间线,momo,2025-07-25 12:12:03,超长时间线：2015-2025年两人互动及争议全过程,,,omo,2025-07-25 12:45:46 江苏,原唱就是张吧，当年花千骨剧里面年轮不就用的张的版本，张也是先发布的，她不是原唱谁是原唱啊,2026-05-29 15:46:48
豆瓣,332007512,https://www.douban.com/group/topic/332007512/,关于汪苏泷张碧晨年轮原唱之争时间线,momo,2025-07-25 12:12:03,超长时间线：2015-2025年两人互动及争议全过程,,,微信用户,2025-07-25 12:46:26 陕西,dd看完只觉得张碧晨是唯一原唱，我也只听过张碧晨版,2026-05-29 15:46:48
豆瓣,332007512,https://www.douban.com/group/topic/332007512/,关于汪苏泷张碧晨年轮原唱之争时间线,momo,2025-07-25 12:12:03,超长时间线：2015-2025年两人互动及争议全过程,,,帮你取件,2025-07-25 12:46:32 天津,zbc方说法是自己未被告知还有另一个版本本来就有问题吧？她未被告知不代表没有， 为什么后来合作的歌曲直接就标了双原唱，wsl吃亏长记性版权意识提高了呗，还能因为什么？,2026-05-29 15:46:48
豆瓣,332007512,https://www.douban.com/group/topic/332007512/,关于汪苏泷张碧晨年轮原唱之争时间线,momo,2025-07-25 12:12:03,超长时间线：2015-2025年两人互动及争议全过程,,,momo,2025-07-25 12:46:51 辽宁,原创为啥会停止授权不让唱了 就是因为张碧晨方官方下场搞汪苏泷开除汪苏泷原唱，不管你怎么搞时间线，汪苏泷写的时候定了是双原唱就是双原唱，你只是授权唱歌的原唱，不可能因为你搞时间线，搞舆论就开除自己的原唱署名，搞他唯一的结果就是不授权了,2026-05-29 15:46:48
豆瓣,332007512,https://www.douban.com/group/topic/332007512/,关于汪苏泷张碧晨年轮原唱之争时间线,momo,2025-07-25 12:12:03,超长时间线：2015-2025年两人互动及争议全过程,,,狂躁症莫挨我,2025-07-25 12:47:22 重庆,说真的，要是双原唱那为啥最开始不著名汪呢，我看前面原唱一直都是写的张碧晨啊，看了这一场闹剧我只觉得男方确实小心眼儿哈，还有粉丝也是喜欢颠倒是非😅,2026-05-29 15:46:48
豆瓣,332007512,https://www.douban.com/group/topic/332007512/,关于汪苏泷张碧晨年轮原唱之争时间线,momo,2025-07-25 12:12:03,超长时间线：2015-2025年两人互动及争议全过程,,,momo,2025-07-25 12:48:09 重庆,反正我只想说俩方粉丝连带歌手都好唇。。。被旺仔小乔就这么牵着鼻子走下不来台。。。,2026-05-29 15:46:48
豆瓣,332007512,https://www.douban.com/group/topic/332007512/,关于汪苏泷张碧晨年轮原唱之争时间线,momo,2025-07-25 12:12:03,超长时间线：2015-2025年两人互动及争议全过程,,,✎苏苏͜ღ҉💮,2025-07-25 12:48:17 江苏,看完，张碧晨唯一原唱,2026-05-29 15:46:48
豆瓣,332007512,https://www.douban.com/group/topic/332007512/,关于汪苏泷张碧晨年轮原唱之争时间线,momo,2025-07-25 12:12:03,超长时间线：2015-2025年两人互动及争议全过程,,,帮你取件,2025-07-25 12:48:38 天津,wsl只不过版权意识提高了，被嘲low被嘲小心眼确实无妄之灾,2026-05-29 15:46:48
豆瓣,332007512,https://www.douban.com/group/topic/332007512/,关于汪苏泷张碧晨年轮原唱之争时间线,momo,2025-07-25 12:12:03,超长时间线：2015-2025年两人互动及争议全过程,,,momo,2025-07-25 12:49:03 北京,？汪写给花千骨 花千骨找了张唱的 “汪写给张”超绝造谣,2026-05-29 15:46:48
豆瓣,332007512,https://www.douban.com/group/topic/332007512/,关于汪苏泷张碧晨年轮原唱之争时间线,momo,2025-07-25 12:12:03,超长时间线：2015-2025年两人互动及争议全过程,,,。。,2025-07-25 12:49:10 甘肃,看完乐，张碧晨唯一原唱，前排的人什么理解能力,2026-05-29 15:46:48
豆瓣,332007512,https://www.douban.com/group/topic/332007512/,关于汪苏泷张碧晨年轮原唱之争时间线,momo,2025-07-25 12:12:03,超长时间线：2015-2025年两人互动及争议全过程,,,独孤剑,2025-07-25 12:49:20 安徽,十年前怎么不说双原唱啊，几年前标的原唱一直都是zbc吧,2026-05-29 15:46:48
豆瓣,332007512,https://www.douban.com/group/topic/332007512/,关于汪苏泷张碧晨年轮原唱之争时间线,momo,2025-07-25 12:12:03,超长时间线：2015-2025年两人互动及争议全过程,,,撞活南墙,2025-07-25 12:50:16 广东,只能说对着时间线还能胡搅蛮缠的粉丝也是厉害,2026-05-29 15:46:48
豆瓣,332007512,https://www.douban.com/group/topic/332007512/,关于汪苏泷张碧晨年轮原唱之争时间线,momo,2025-07-25 12:12:03,超长时间线：2015-2025年两人互动及争议全过程,,,张凌赫,2025-07-25 12:50:31 广东,那也是zbc原唱 要不然为什么不自己一个人唱 是不想吗 很多人都写歌给别人 原唱唱🔥了之后又出来说自己是原唱的 第一次见哦 其他人写歌可没有这样哦,2026-05-29 15:46:48
豆瓣,332007512,https://www.douban.com/group/topic/332007512/,关于汪苏泷张碧晨年轮原唱之争时间线,momo,2025-07-25 12:12:03,超长时间线：2015-2025年两人互动及争议全过程,,,梦里,2025-07-25 12:50:37 陕西,有理有据 汪苏泷真的小人一个,2026-05-29 15:46:48
豆瓣,332007512,https://www.douban.com/group/topic/332007512/,关于汪苏泷张碧晨年轮原唱之争时间线,momo,2025-07-25 12:12:03,超长时间线：2015-2025年两人互动及争议全过程,,,我爱假期,2025-07-25 12:51:02 四川,《幻想一下花千骨是男孩》 太典了。。。,2026-05-29 15:46:48
豆瓣,332007512,https://www.douban.com/group/topic/332007512/,关于汪苏泷张碧晨年轮原唱之争时间线,momo,2025-07-25 12:12:03,超长时间线：2015-2025年两人互动及争议全过程,,,momo,2025-07-25 12:51:39 辽宁,不管告不告知，版权方就是汪苏泷，著作权就是汪苏泷，汪苏泷定的双原唱就是双原唱，其实对她零个影响，不是不让她唱也不用每次都给授权唱歌给钱就行，但是你搞原创说他十年前定的双原唱不对自己被骗了，这个私下沟通你之前不知道告诉你了知道了吧，就OK了，找水军黑汪苏泷粉丝冲汪苏泷，那么就别唱了停止授权了，就这么简单,2026-05-29 15:46:48
豆瓣,332007512,https://www.douban.com/group/topic/332007512/,关于汪苏泷张碧晨年轮原唱之争时间线,momo,2025-07-25 12:12:03,超长时间线：2015-2025年两人互动及争议全过程,,,momo,2025-07-25 12:51:39 湖北,我都不知道楼里粉丝咋的出来是张碧晨明抢的结论，这么全的时间线还能得出这种结论，家里请什么都没用了,2026-05-29 15:46:48
豆瓣,332007512,https://www.douban.com/group/topic/332007512/,关于汪苏泷张碧晨年轮原唱之争时间线,momo,2025-07-25 12:12:03,超长时间线：2015-2025年两人互动及争议全过程,,,须灵犀💗小仙女,2025-07-25 12:51:40 北京,真有趣 若即若离 爱恨交加 一念崩塌🤣(不是嗑cp的意思),2026-05-29 15:46:48
豆瓣,332007512,https://www.douban.com/group/topic/332007512/,关于汪苏泷张碧晨年轮原唱之争时间线,momo,2025-07-25 12:12:03,超长时间线：2015-2025年两人互动及争议全过程,,,momo,2025-07-25 12:52:44 辽宁,就是这么搞原创，人家还给给唱就真的有毛病了,2026-05-29 15:46:48
豆瓣,332007512,https://www.douban.com/group/topic/332007512/,关于汪苏泷张碧晨年轮原唱之争时间线,momo,2025-07-25 12:12:03,超长时间线：2015-2025年两人互动及争议全过程,,,苹果炮炮🍎,2025-07-25 12:52:51 吉林,田力真的好在意啊 怪不得这样,2026-05-29 15:46:48
豆瓣,332007512,https://www.douban.com/group/topic/332007512/,关于汪苏泷张碧晨年轮原唱之争时间线,momo,2025-07-25 12:12:03,超长时间线：2015-2025年两人互动及争议全过程,,,思KID,2025-07-25 12:53:10 天津,好详细的时间线,2026-05-29 15:46:48
豆瓣,332007512,https://www.douban.com/group/topic/332007512/,关于汪苏泷张碧晨年轮原唱之争时间线,momo,2025-07-25 12:12:03,超长时间线：2015-2025年两人互动及争议全过程,,,猪猪侠,2025-07-25 12:53:13 上海,没觉得双原唱，前排那么多双原唱 那么多节目都标单原唱，这么久咋不维权啊,2026-05-29 15:46:48
豆瓣,332007512,https://www.douban.com/group/topic/332007512/,关于汪苏泷张碧晨年轮原唱之争时间线,momo,2025-07-25 12:12:03,超长时间线：2015-2025年两人互动及争议全过程,,,米奇妙妙屋,2025-07-25 12:53:13 江西,估计是，男的火了，桃花坞确实也带火了他。他综艺里是蛮搞笑的,2026-05-29 15:46:48
豆瓣,332007512,https://www.douban.com/group/topic/332007512/,关于汪苏泷张碧晨年轮原唱之争时间线,momo,2025-07-25 12:12:03,超长时间线：2015-2025年两人互动及争议全过程,,,等等啊,2025-07-25 12:53:46 上海,我也是这么想的😂太在意要一直cue，哄哄他,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,庚金,2026-03-30 19:08:48 山东,杜鹃别想岁月史书，原唱就是张碧晨,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,momo,2026-03-30 19:09:47 山东,我一直以为这件事汪苏泷是原创 张碧晨是原唱来的（不是别骂我啊）,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,Eudora,2026-03-30 19:15:47 湖南,我至今没懂汪想干啥，张确实是原唱啊，感觉人家也没抢他著作权啥的，本来就是张唱的电视剧主题曲吧……,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,momo,2026-03-30 19:11:27 重庆,张碧晨啊，他们两个的事情跟lrh和syc的又不一样,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,嘻嘻不哈哈,2026-03-30 19:12:45 浙江,举个例子吧（来源某个评论区） 比方说，方文山有一天上台唱七里香，然后说他跟周杰伦是双原唱，甚至说周杰伦不是原唱而他方文山是唯一原唱。 或者周杰伦把倒带收录到自己专辑里，然后说倒带原唱不是蔡依林。 先不说版权问题，毕竟不少歌手自己歌的版权也不一定在自己手里，就说原唱这个事儿，双原唱已经够离谱了，还能反过来不允许原唱说自己是原唱，离谱不,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,河清海晏,2026-03-30 19:08:07 四川,一直没吃明白他俩这事 谁来个省流,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,小樱,2026-03-30 19:08:49 湖南,汪苏泷是原唱吧，但是好像张碧晨唱的更火点,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,蔡秀彬酥饼,2026-03-30 19:10:13 安徽,我认为是一个拿版权的 一个唱的,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,楿狸,2026-03-30 19:10:21 湖南,之前在组里吃瓜记得张碧晨是原唱，汪是词曲作者，现在有粉丝说是双原唱，我都怀疑自己记错了。,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,🍉,2026-03-30 19:10:40 辽宁,一个原唱一个原创 还在打,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,Dimple,2026-03-30 19:10:50 河北,版权卖给张碧晨了啊,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,奥斯卡🥟导演,2026-03-30 19:13:33 广东,唯一原唱张碧晨,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,momo,2026-03-30 19:13:40 北京,好像是张碧晨？我记得是说原唱是第一个公开演唱的叫原唱，后面再唱就不叫原唱来着，所以原唱只有一个，然后张是第一个唱的,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,momo,2026-03-30 19:13:57 福建,张碧晨啊，第一次出现在公众视野，以及火的原因都是花千骨,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,momo,2026-03-30 19:14:10 山西,张碧晨是年轮唯一原唱哈，杜鹃丝别想来浑水摸鱼,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,毕十三,2026-03-30 19:14:13 吉林,比如大张伟，他花儿时期的版权都不在自己手里我,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,？,2026-03-30 19:14:48 贵州,唯一原唱张碧晨,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,楿狸,2026-03-30 19:15:17 湖南,粉丝原话：“这首歌一开始就计划制作了两版，汪苏泷版发的时候张碧晨版年轮都还没在剧里出现，更别说剧火了歌也火了。” 有没有人把前因后果说清楚的，我已经懵了。,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,你可真南鲨🦈,2026-03-30 19:15:20 辽宁,张碧晨 毋庸置疑,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,花碳碳,2026-03-30 19:15:33 福建,不知道，但是只听过张碧晨版的（剧里）,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,嘻嘻不哈哈,2026-03-30 19:18:52 浙江,他粉丝把他唱demo的拿来说制作了 实际他根本没被片方邀请 他就是看花千骨剧火了歌火了赶紧发了一版本（总结就是开洗）,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,后海鲨鱼速递,2026-03-30 19:19:29 安徽,再岁月史书也只有一个原唱张碧晨,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,momo,2026-03-30 19:19:42 上海,张碧晨呀！张碧晨是唯一原唱，汪不是原唱。,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,喻言,2026-03-30 19:19:43 河北,张碧晨是原唱,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,嘻嘻不哈哈,2026-03-30 19:20:05 浙江,你问问花千骨剧粉认不认汪苏泷这个原唱就行了 一个根本剧里没出现的也混上原唱了,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,云吃吃,2026-03-30 19:20:11 安徽,？我穿越了,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,苏颜,2026-03-30 19:20:21 吉林,张碧晨…,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,楿狸,2026-03-30 19:20:21 湖南,原来如此,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,momo,2026-03-30 19:21:44 北京,我问ai，就算是剧上线前的发歌时间，张也比汪早,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,潇湘夜雨,2026-03-30 19:22:02 湖北,张碧晨原唱，汪苏泷是词曲作者加版权拥有者。张碧晨争的是唯一原唱，汪苏泷争的是双原唱。以前歌手歌曲卖了自己再唱一版的情况不少，不过都会说自己是翻唱，没谁争过双原唱什么的,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,不足为外人道也,2026-03-30 19:22:02 河北,张碧晨原唱 汪看热度很高就来抢,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,楿狸,2026-03-30 19:22:38 湖南,不用看AI，直接在QQ音乐搜一下也能看到时间线,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,禾木,2026-03-30 19:22:44 广东,汪原创，张原唱？今天看热搜张韶涵那个视频，原创原唱都不一定有演唱权😂要先看是不是归公司吧，她俩是因为啥争的,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,momo,2026-03-30 19:23:28 上海,汪为了夺原唱，明明没在花千骨的剧里出现，汪的版本却堂而皇之地出现在花千骨ost专辑里，简直倒反天罡。 当初打着“尊重原创”的旗号夺张的唯一原唱地位，张冠李戴指鹿为马颠倒黑白。,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,bio,2026-03-30 19:23:52 福建,所以到底是谁,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,许鑫蓁金色雨,2026-03-30 19:24:03 广东,不太了解 不评论 dd,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,momo,2026-03-30 19:24:25 上海,人张碧晨说了，以后可以不唱这首歌，但年轮唯一原唱就是张碧晨。,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,别吵我在思考,2026-03-30 19:24:55 浙江,年轮首次释出就是作为花千骨ost，由张碧晨演唱，即原唱。汪也发过一版，时间晚于花千骨播放，他发的原唱就是他。这首歌的版权在海蝶（花千骨ost制作公司，向汪买歌的一方）手里，但是海蝶没有买断（即汪作为创作人也同时享有版权）。张后续的发声称她签合同唱ost的时候合同里就有永久演唱权（和海蝶签的），只是之后因为纠纷不打算再唱了。【所以其实就是汪不想给张唱了，张说你当时卖给海蝶让渡的那一部分权利里有原唱即我的一份，你不给我不代表我不能唱了】,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,闰土插花,2026-03-30 19:24:56 浙江,我定义的原唱就是第一个公开发表的歌手,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,流量花生🟰挑子,2026-03-30 19:25:17 天津,啊？？？？最后不是汪说不让张以后再唱了吗？我吃瓜没吃全？,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,木代唯一的老婆,2026-03-30 19:25:52 江苏,张碧晨是原唱,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,zzz,2026-03-30 19:25:59 宁夏,俩都是原唱，不过张碧晨粉丝觉得是张碧晨唱火的，要开除汪苏泷原唱身份，说什么汪苏泷抢歌因为年轮火，中间就隔了15天发行，汪苏泷是有天眼吗，知道这歌会火，提前唱一版，而且谁先录的还不一定呢。别说什么是张碧晨不想唱年轮，就算她想唱也不能唱，唱了就侵权，汪苏泷可不授权年轮商业演出了，人歌曲制作人都说分男女两个版本，并且都收录于花千骨专辑里，非要说电视剧制片人说只知道张碧晨的，源头在哪呢，拿着腾讯娱乐已经删了的帖子背书也挺搞笑的。还有原唱≠首唱,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,柚猫饼😊,2026-03-30 19:26:14 湖北,天王老子来了也是张,2026-05-29 15:46:48
豆瓣,482528824,https://www.douban.com/group/topic/482528824/,张碧晨和汪苏泷谁是年轮原唱？,楿狸,2026-03-30 19:07:26,双方粉丝都说自己是原唱，还有说是双原唱的,3,32,潇湘夜雨,2026-03-30 19:26:15 湖北,争一个在法律上不存在的东西，就是唯一原唱还是双原唱。歌坛以前约定俗成这首歌谁先发出来的就是谁原唱，汪苏泷不想沿袭这种乐坛约定俗成的说法，甭管谁先发，反正是我写的版权也在我这，话语权在我这里，非要和我争那你就别唱了,2026-05-29 15:46:48
